"Location" "Transect" "Quadrat" "Record_loc" "Canopy_cov" "Leaf_litter_cov" "Live_cov" "Species" "Age" "Condition" "Recruitment" "Multi-stemmed" "Height_m" "Average_height" "Height_variation" "DBH" "Average_DBH" "DBH_variation" "Cone_pres" "Cone_num" "Ort_num" "Ort_col" "Longitude" "Latitude" "Year_measured" "Fire_freq" "Year_last_burnt" "TSF" "FPC" "precip"
"118" "Deongwar" "DB1" 40 "out" NA NA NA "torulosa" "seedling" "alive" "none" 0 0.5 NA NA NA NA NA "N" 0 NA NA -27.317772 152.2245911 2022 3 2019 4 58.8388888888889 49.2017135620117
"119" "Deongwar" "DB1" 40 "out" NA NA NA "torulosa" "seedling" "alive" "none" 0 0.68 NA NA NA NA NA "N" 0 NA NA -27.317772 152.2245911 2022 3 2019 4 58.8388888888889 49.2017135620117
"120" "Deongwar" "DB1" 40 "out" NA NA NA "torulosa" "seedling" "alive" "none" 0 0.82 NA NA NA NA NA "N" 0 NA NA -27.317772 152.2245911 2022 3 2019 4 58.8388888888889 49.2017135620117
"121" "Deongwar" "DB1" 40 "out" NA NA NA "torulosa" "seedling" "alive" "none" 0 0.89 NA NA NA NA NA "N" 0 NA NA -27.317772 152.2245911 2022 3 2019 4 58.8388888888889 49.2017135620117
"122" "Deongwar" "DB1" 40 "out" NA NA NA "torulosa" "seedling" "alive" "none" 0 0.53 NA NA NA NA NA "N" 0 NA NA -27.317772 152.2245911 2022 3 2019 4 58.8388888888889 49.2017135620117
"123" "Deongwar" "DB1" 40 "out" NA NA NA "torulosa" "seedling" "alive" "none" 0 0.69 NA NA NA NA NA "N" 0 NA NA -27.317772 152.2245911 2022 3 2019 4 58.8388888888889 49.2017135620117
"124" "Deongwar" "DB2" 0 "in" NA NA NA "torulosa" "mature" "alive" "trunk" 1 10.42 4.91 22.8121 12.414 4.997666667 41.67725633 "N" 0 NA NA -27.3187887 152.2246889 2022 3 2019 4 57.8388885498047 43.6146354675293
"125" "Deongwar" "DB2" 10 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.3188747 152.2247194 2022 3 2019 4 57.8388885498047 43.6146354675293
"126" "Deongwar" "DB2" 20 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.3189642 152.2247364 2022 3 2019 4 57.311110856798 43.6146354675293
"127" "Deongwar" "DB2" 30 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.3180502 152.2247675 2022 3 2019 4 58.4222220526801 49.2017135620117
"128" "Deongwar" "DB2" 30 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.3180502 152.2247675 2022 3 2019 4 58.4222220526801 49.2017135620117
"129" "Deongwar" "DB2" 40 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.3191349 152.2248048 2022 3 2019 4 57.311110856798 43.6146354675293
"130" "Deongwar" "DB2" 40 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.3191349 152.2248048 2022 3 2019 4 57.311110856798 43.6146354675293
"131" "Deongwar" "DB3" 0 "in" NA NA NA "torulosa" "sapling" "dead" "basal" 1 2.8 2.443333333 1.085433333 1.592 1.512 0.0128 "N" 0 NA NA -27.3187596 152.2272206 2022 3 2019 4 61.0277784559462 43.6146354675293
"132" "Deongwar" "DB3" 0 "out" NA NA NA "torulosa" "sapling" "alive" "basal" 1 2.1 1.67 0.3698 0.477 0.477 0 "N" 0 NA NA -27.3187596 152.2272206 2022 3 2019 4 61.0277784559462 43.6146354675293
"133" "Deongwar" "DB3" 10 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA "N" 0 NA NA -27.3187928 152.2273148 2022 3 2019 4 61.0277784559462 43.6146354675293
"134" "Deongwar" "DB3" 10 "out" NA NA NA "torulosa" "mature" "alive" "none" 0 14 NA NA 18.939 NA NA "N" 0 NA NA -27.3187928 152.2273148 2022 3 2019 4 61.0277784559462 43.6146354675293
"135" "Deongwar" "DB3" 10 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.4 1.786 0.14773 1.751 1.835333333 2.641086333 "N" 0 NA NA -27.3187928 152.2273148 2022 3 2019 4 61.0277784559462 43.6146354675293
"136" "Deongwar" "DB3" 20 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.318826 152.227409 2022 3 2019 4 56.4333331637912 43.6146354675293
"137" "Deongwar" "DB3" 20 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 1.25 4.005 15.18005 3.247 3.247 0 "N" 0 NA NA -27.318826 152.227409 2022 3 2019 4 56.4333331637912 43.6146354675293
"138" "Deongwar" "DB3" 20 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.99 2.99 0 1.592 1.751 0.050562 "N" 0 NA NA -27.318826 152.227409 2022 3 2019 4 56.4333331637912 43.6146354675293
"139" "Deongwar" "DB3" 20 "out" NA NA NA "torulosa" "sapling" "alive" "none" 0 2.2 NA NA 1.496 NA NA "N" 0 NA NA -27.318826 152.227409 2022 3 2019 4 56.4333331637912 43.6146354675293
"140" "Deongwar" "DB3" 20 "out" NA NA NA "torulosa" "mature" "alive" "basal" 1 2.64 2.17 0.4418 3.979 2.7855 2.8488845 "N" 0 NA NA -27.318826 152.227409 2022 3 2019 4 56.4333331637912 43.6146354675293
"141" "Deongwar" "DB3" 20 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.1 2.946666667 3.097633333 0.796 1.697666667 1.679942333 "N" 0 NA NA -27.318826 152.227409 2022 3 2019 4 56.4333331637912 43.6146354675293
"142" "Deongwar" "DB3" 30 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.3188612 152.2275024 2022 3 2019 4 61.3999998304579 43.6146354675293
"143" "Deongwar" "DB3" 30 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 3.17 3.313333333 1.491633333 0.955 2.132333333 1.982426333 "N" 0 NA NA -27.3188612 152.2275024 2022 3 2019 4 61.3999998304579 43.6146354675293
"144" "Deongwar" "DB3" 40 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA "N" 0 NA NA -27.3188734 152.2276047 2022 3 2019 4 61.3999998304579 43.6146354675293
"145" "Deongwar" "DB3" 40 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 3.5 2.7575 0.834425 1.75 2.08475 0.63983425 "N" 0 NA NA -27.3188734 152.2276047 2022 3 2019 4 61.3999998304579 43.6146354675293
"146" "Deongwar" "DB3" 40 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 1.7 1.785 0.253966667 0.318 1.421666667 3.446432333 "N" 0 NA NA -27.3188734 152.2276047 2022 3 2019 4 61.3999998304579 43.6146354675293
"147" "Deongwar" "DB3" 40 "out" NA NA NA "torulosa" "sapling" "dead" "basal" 1 2.16 2.1775 0.873091667 0.955 0.939 0.086628 "N" 0 NA NA -27.3188734 152.2276047 2022 3 2019 4 61.3999998304579 43.6146354675293
"148" "Deongwar" "DB3" 40 "out" NA NA NA "torulosa" "sapling" "dead" "basal" 1 0.74 1.23 0.4802 NA 0.637 0 "N" 0 NA NA -27.3188734 152.2276047 2022 3 2019 4 61.3999998304579 43.6146354675293
"149" "Deongwar" "DB3" 40 "out" NA NA NA "torulosa" "sapling" "dead" "basal" 1 1.69 1.55 0.0392 0.955 1.114 0.050562 "N" 0 NA NA -27.3188734 152.2276047 2022 3 2019 4 61.3999998304579 43.6146354675293
"150" "Deongwar" "DB3" 40 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 1.44 1.85 1.2181 0.255 1.018666667 1.749560333 "N" 0 NA NA -27.3188734 152.2276047 2022 3 2019 4 61.3999998304579 43.6146354675293
"151" "Deongwar" "DB4" 0 "in" NA NA NA "torulosa" "mature" "alive" "basal" 1 11 4.597142857 2.54273 3.82 2.864666667 2.624329467 "N" 0 NA NA -27.3269599 152.2184106 2022 3 2019 4 58.7944451226129 44.0773849487305
"152" "Deongwar" "DB4" 0 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 3.4 3.583333333 1.075833333 2.228 2.457666667 1.655616333 "N" 0 NA NA -27.3269599 152.2184106 2022 3 2019 4 58.7944451226129 44.0773849487305
"153" "Deongwar" "DB4" 0 "out" NA NA NA "torulosa" "mature" "alive" "basal" 1 3.2 2.05483871 0.205033333 2.546 1.581 0.789925 "N" 0 NA NA -27.3269599 152.2184106 2022 3 2019 4 58.7944451226129 44.0773849487305
"154" "Deongwar" "DB4" 0 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.8 2.54 0.1518 2.228 2.4192 0.6890432 "N" 0 NA NA -27.3269599 152.2184106 2022 3 2019 4 58.7944451226129 44.0773849487305
"155" "Deongwar" "DB4" 0 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 3.5 3.333333333 0.583333333 2.865 3.183 4.356604 "N" 0 NA NA -27.3269599 152.2184106 2022 3 2019 4 58.7944451226129 44.0773849487305
"156" "Deongwar" "DB4" 10 "in" NA NA NA "torulosa" "mature" "dead" "basal" 1 3.3 3.3 0 2.546 3.501 1.82405 "N" 0 NA NA -27.3270409 152.2183677 2022 3 2019 4 59.3722222222222 44.0773849487305
"157" "Deongwar" "DB4" 10 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 4.5 3.76 1.02675 2.865 2.7604 0.9326803 "N" 0 NA NA -27.3270409 152.2183677 2022 3 2019 4 59.3722222222222 44.0773849487305
"158" "Deongwar" "DB4" 10 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 3.17 3.7925 0.672225 1.91 2.94425 1.415877583 "N" 0 NA NA -27.3270409 152.2183677 2022 3 2019 4 59.3722222222222 44.0773849487305
"159" "Deongwar" "DB4" 10 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.2 2.82 1.922 2.546 2.6738 1.9553202 "N" 0 NA NA -27.3270409 152.2183677 2022 3 2019 4 59.3722222222222 44.0773849487305
"160" "Deongwar" "DB4" 20 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA "N" 0 NA NA -27.371212 152.2183205 2022 3 2019 4 64.2444449530708 44.9980239868164
"161" "Deongwar" "DB4" 20 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.5 3.125 1.5625 1.719 2.26 4.609926667 "N" 0 NA NA -27.371212 152.2183205 2022 3 2019 4 64.2444449530708 44.9980239868164
"162" "Deongwar" "DB4" 20 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 1.7 2.55 1.445 1.91 3.2625 3.6585125 "N" 0 NA NA -27.371212 152.2183205 2022 3 2019 4 64.2444449530708 44.9980239868164
"163" "Deongwar" "DB4" 30 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA "N" 0 NA NA -27.3271962 152.2182637 2022 3 2019 4 64.1222229003906 44.0773849487305
"164" "Deongwar" "DB4" 30 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.27 2.99 3.8113 1.273 2.015666667 1.654661333 "N" 0 NA NA -27.3271962 152.2182637 2022 3 2019 4 64.1222229003906 44.0773849487305
"165" "Deongwar" "DB4" 30 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.27 3.246666667 2.861633333 2.069 2.175333333 2.060536333 "N" 0 NA NA -27.3271962 152.2182637 2022 3 2019 4 64.1222229003906 44.0773849487305
"166" "Deongwar" "DB4" 30 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 2.24 3.09 3.3811 1.496 3.151333333 5.121097333 "N" 0 NA NA -27.3271962 152.2182637 2022 3 2019 4 64.1222229003906 44.0773849487305
"167" "Deongwar" "DB4" 30 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 0.24 2.04 6.48 NA 4.456 0 "N" 0 NA NA -27.3271962 152.2182637 2022 3 2019 4 64.1222229003906 44.0773849487305
"168" "Deongwar" "DB4" 40 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.3272616 152.2181891 2022 3 2019 4 64.1222229003906 44.0773849487305
"169" "Deongwar" "DB4" 40 "out" NA NA NA "torulosa" "sapling" "alive" "none" 1 1.65 1.65 0 0.637 0.637 0 "N" 0 NA NA -27.3272616 152.2181891 2022 3 2019 4 64.1222229003906 44.0773849487305
"170" "Deongwar" "DB4" 40 "out" NA NA NA "torulosa" "mature" "dead" "basal" 1 1.7 1.35 0.245 0.637 0.637 0 "N" 0 NA NA -27.3272616 152.2181891 2022 3 2019 4 64.1222229003906 44.0773849487305
"171" "Gatton" "GB1" 0 "in" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA 11.3 NA NA "N" 0 NA NA -27.6026113 152.3056082 2022 4 2020 3 34.8222220526801 48.8418502807617
"172" "Gatton" "GB1" 0 "out" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA 0 NA NA -27.6026113 152.3056082 2022 4 2020 3 34.8222220526801 48.8418502807617
"173" "Gatton" "GB1" 10 "in" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA 0 NA NA -27.6026212 152.3055074 2022 4 2020 3 34.8222220526801 48.8418502807617
"174" "Gatton" "GB1" 10 "out" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA 0 NA NA -27.6026212 152.3055074 2022 4 2020 3 34.8222220526801 48.8418502807617
"175" "Gatton" "GB1" 20 "in" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA 6.048 NA NA "Y" NA NA NA -27.6026311 152.3054065 2022 4 2020 3 36.8444446139865 48.8418502807617
"176" "Gatton" "GB1" 20 "out" NA NA NA "littoralis" "sapling" "alive" NA 0 NA NA NA NA NA NA NA 0 NA NA -27.6026311 152.3054065 2022 4 2020 3 36.8444446139865 48.8418502807617
"177" "Gatton" "GB1" 30 "in" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA 5.825 NA NA "N" 0 NA NA -27.6026328 152.3053039 2022 4 2020 3 36.8444446139865 48.8418502807617
"178" "Gatton" "GB1" 30 "out" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA NA NA NA "Y" NA NA NA -27.6026328 152.3053039 2022 4 2020 3 36.8444446139865 48.8418502807617
"179" "Gatton" "GB1" 30 "out" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA NA NA NA "N" 0 NA NA -27.6026328 152.3053039 2022 4 2020 3 36.8444446139865 48.8418502807617
"180" "Gatton" "GB1" 40 "in" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.6026377 152.3052047 2022 4 2020 3 36.8444446139865 48.8418502807617
"181" "Gatton" "GB1" 40 "out" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA NA NA NA "Y" NA NA NA -27.6026377 152.3052047 2022 4 2020 3 36.8444446139865 48.8418502807617
"182" "Gatton" "GB1" 40 "out" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA NA NA NA "N" 0 NA NA -27.6026377 152.3052047 2022 4 2020 3 36.8444446139865 48.8418502807617
"183" "Gatton" "GB1" 50 "in" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.6026179 152.3051021 2022 4 2020 3 38.9388892279731 48.8418502807617
"184" "Gatton" "GB1" 50 "out" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA NA NA NA "N" 0 NA NA -27.6026179 152.3051021 2022 4 2020 3 38.9388892279731 48.8418502807617
"185" "Gatton" "GB1" 60 "in" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.6023677 152.3050012 2022 4 2020 3 38.9388892279731 48.8418502807617
"186" "Gatton" "GB1" 60 "out" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.6023677 152.3050012 2022 4 2020 3 38.9388892279731 48.8418502807617
"187" "Gatton" "GB1" 70 "in" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.6023677 152.3050012 2022 4 2020 3 38.9388892279731 48.8418502807617
"188" "Gatton" "GB1" 70 "out" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA NA NA NA "N" 0 NA NA -27.6026443 152.3049004 2022 4 2020 3 38.9388892279731 48.8418502807617
"189" "Gatton" "GB1" 80 "in" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.6026443 152.3049004 2022 4 2020 3 38.9388892279731 48.8418502807617
"190" "Gatton" "GB1" 80 "out" NA NA NA "littoralis" "mature" "alive" NA 0 NA NA NA NA NA NA "N" 0 NA NA -27.6026443 152.3049004 2022 4 2020 3 38.9388892279731 48.8418502807617
"191" "Gatton" "GB1" 90 "in" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.602646 152.3047978 2022 4 2020 3 38.3499996609158 48.8418502807617
"192" "Gatton" "GB1" 90 "out" NA NA NA "littoralis" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.602646 152.3047978 2022 4 2020 3 38.3499996609158 48.8418502807617
"193" "Lockyer_National_Park" "LL1" 0 "in" NA NA NA "torulosa" "mature" "alive" "none" 0 7.04 NA NA 18.5 NA NA "N" 0 NA NA -27.4986652 152.1598288 2022 1 1997 26 54.6833332485623 46.622917175293
"194" "Lockyer_National_Park" "LL1" 0 "out" NA NA NA "torulosa" "mature" "alive" "none" 0 4.57 NA NA 11.6 NA NA "N" 0 NA NA -27.4986652 152.1598288 2022 1 1997 26 54.6833332485623 46.622917175293
"195" "Lockyer_National_Park" "LL1" 10 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4987092 152.1597399 2022 1 1997 26 54.6833332485623 46.622917175293
"196" "Lockyer_National_Park" "LL1" 10 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4987092 152.1597399 2022 1 1997 26 54.6833332485623 46.622917175293
"197" "Lockyer_National_Park" "LL1" 20 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4987287 152.1596391 2022 1 1997 26 54.6833332485623 46.622917175293
"198" "Lockyer_National_Park" "LL1" 20 "out" NA NA NA "torulosa" "mature" "alive" "none" 0 8.12 NA NA 37 NA NA "N" 0 NA NA -27.4987287 152.1596391 2022 1 1997 26 54.6833332485623 46.622917175293
"199" "Lockyer_National_Park" "LL1" 30 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4987397 152.1595366 2022 1 1997 26 54.7722219679091 46.622917175293
"200" "Lockyer_National_Park" "LL1" 30 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4987397 152.1595366 2022 1 1997 26 54.7722219679091 46.622917175293
"201" "Lockyer_National_Park" "LL1" 40 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4987507 152.1594359 2022 1 1997 26 54.7722219679091 46.622917175293
"202" "Lockyer_National_Park" "LL1" 40 "out" NA NA NA "torulosa" "mature" "alive" "none" 0 6.91 NA NA 30 NA NA "N" 0 NA NA -27.4987507 152.1594359 2022 1 1997 26 54.7722219679091 46.622917175293
"203" "Lockyer_National_Park" "LH1" 0 "in" NA NA NA "torulosa" "mature" "alive" "none" 0 7.97 NA NA 37 NA NA "N" 0 NA NA -27.467294 152.1772188 2022 5 2012 11 57.9444439358181 45.2381401062012
"204" "Lockyer_National_Park" "LH1" 0 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.467294 152.1772188 2022 5 2012 11 57.9444439358181 45.2381401062012
"205" "Lockyer_National_Park" "LH1" 10 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4672875 152.17732 2022 5 2012 11 57.9444439358181 45.2381401062012
"206" "Lockyer_National_Park" "LH1" 10 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4672875 152.17732 2022 5 2012 11 57.9444439358181 45.2381401062012
"207" "Lockyer_National_Park" "LH1" 20 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4672832 152.1774204 2022 5 2012 11 57.9444439358181 45.2381401062012
"208" "Lockyer_National_Park" "LH1" 20 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4672832 152.1774204 2022 5 2012 11 57.9444439358181 45.2381401062012
"209" "Lockyer_National_Park" "LH1" 30 "in" NA NA NA "torulosa" "mature" "alive" "none" 0 8.15 NA NA 34.5 NA NA "Y" 125 NA NA -27.462789 152.1775216 2022 5 2012 11 58.0611106024848 45.2381401062012
"210" "Lockyer_National_Park" "LH1" 30 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.462789 152.1775216 2022 5 2012 11 58.0611106024848 45.2381401062012
"211" "Lockyer_National_Park" "LH1" 40 "in" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4672637 152.1776228 2022 5 2012 11 58.3555558946398 45.2381401062012
"212" "Lockyer_National_Park" "LH1" 40 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4672637 152.1776228 2022 5 2012 11 58.3555558946398 45.2381401062012
"213" "Lockyer_National_Park" "LL2" 0 "in" 20 80 50 "torulosa" "mature" "aliveburnt" "none" 0 5.51 NA NA 16.8 NA NA "N" 0 NA NA -27.4770678 152.1615913 2022 1 2002 21 54.677778116862 45.4344749450684
"214" "Lockyer_National_Park" "LL2" 0 "out" 20 80 20 "torulosa" "sapling" "deadburnt" "none" 0 2.96 NA NA 7.1 NA NA "N" 0 NA NA -27.4770678 152.1615913 2022 1 2002 21 54.677778116862 45.4344749450684
"215" "Lockyer_National_Park" "LL2" 10 "in" 10 0 80 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4771499 152.1615468 2022 1 2002 21 58.1277784559462 45.4344749450684
"216" "Lockyer_National_Park" "LL2" 10 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4771499 152.1615468 2022 1 2002 21 58.1277784559462 45.4344749450684
"217" "Lockyer_National_Park" "LL2" 20 "in" 30 90 70 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4772222 152.1614855 2022 1 2002 21 58.1277784559462 45.4344749450684
"218" "Lockyer_National_Park" "LL2" 20 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4772222 152.1614855 2022 1 2002 21 58.1277784559462 45.4344749450684
"219" "Lockyer_National_Park" "LL2" 30 "in" 45 90 50 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4772898 152.1614167 2022 1 2002 21 58.1277784559462 45.4344749450684
"220" "Lockyer_National_Park" "LL2" 30 "out" 55 60 60 "torulosa" "mature" "alive" "none" 1 2.4 2.4 0.0128 10.5 10.25 0.13 "N" 0 NA NA -27.4772898 152.1614167 2022 1 2002 21 58.1277784559462 45.4344749450684
"221" "Lockyer_National_Park" "LL2" 40 "in" 55 90 50 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4773517 152.1613404 2022 1 2002 21 58.1277784559462 45.4344749450684
"222" "Lockyer_National_Park" "LL2" 40 "out" 40 60 10 "torulosa" "mature" "alive" "basal" 1 6.18 4.313333333 3.674233333 7.1 9.47 8.82 "N" 0 NA NA -27.4773517 152.1613404 2022 1 2002 21 58.1277784559462 45.4344749450684
"223" "Lockyer_National_Park" "LH2" 0 "in" 50 80 20 "torulosa" "mature" "aliveburnt" "basal" 1 3.7 3.7 0 3.4 3.35 0.01 "N" 0 NA NA -27.4661058 152.175782 2023 3 2012 11 52.8055554707845 45.2381401062012
"224" "Lockyer_National_Park" "LH2" 0 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4661058 152.175782 2023 3 2012 11 52.8055554707845 45.2381401062012
"225" "Lockyer_National_Park" "LH2" 10 "in" 20 40 75 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4660735 152.1758523 2023 3 2012 11 52.8055554707845 45.2381401062012
"226" "Lockyer_National_Park" "LH2" 10 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4660735 152.1758523 2023 3 2012 11 52.8055554707845 45.2381401062012
"227" "Lockyer_National_Park" "LH2" 20 "in" 40 95 5 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4660382 152.1759464 2023 3 2012 11 52.8055554707845 45.2381401062012
"228" "Lockyer_National_Park" "LH2" 20 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4660382 152.1759464 2023 3 2012 11 52.8055554707845 45.2381401062012
"229" "Lockyer_National_Park" "LH2" 30 "in" 30 85 15 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4659941 152.1760346 2023 3 2012 11 51.0166667514377 45.2381401062012
"230" "Lockyer_National_Park" "LH2" 30 "out" 20 80 15 "torulosa" "mature" "aliveburnt" "trunk" 1 3.3 2.25 2.205 3.4 3.4 0 "N" 0 NA NA -27.4659941 152.1760346 2023 3 2012 11 51.0166667514377 45.2381401062012
"231" "Lockyer_National_Park" "LH2" 40 "in" 40 85 15 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.465947 152.1761198 2023 3 2012 11 51.0166667514377 45.2381401062012
"232" "Lockyer_National_Park" "LH2" 40 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.465947 152.1761198 2023 3 2012 11 51.0166667514377 45.2381401062012
"233" "Lockyer_National_Park" "LH3" 0 "in" 30 30 15 "torulosa" "mature" "aliveburnt" "basal" 1 3.2 2.5 0.98 4.25 4.25 0 "N" 0 NA NA -27.4977405 152.216134 2023 7 2022 1 52.3277775234646 44.979175567627
"234" "Lockyer_National_Park" "LH3" 0 "out" 50 20 5 "torulosa" "mature" "aliveburnt" "none" 0 4.5 NA NA 3.6 NA NA "N" 0 NA NA -27.4977405 152.216134 2023 7 2022 1 52.3277775234646 44.979175567627
"235" "Lockyer_National_Park" "LH3" 0 "out" 45 20 10 "torulosa" "mature" "aliveburnt" "none" 0 3.5 NA NA 3 NA NA "N" 0 NA NA -27.4977405 152.216134 2023 7 2022 1 52.3277775234646 44.979175567627
"236" "Lockyer_National_Park" "LH3" 10 "in" 40 40 25 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4976503 152.2161557 2023 7 2022 1 47.5888892279731 44.979175567627
"237" "Lockyer_National_Park" "LH3" 10 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4976503 152.2161557 2023 7 2022 1 47.5888892279731 44.979175567627
"238" "Lockyer_National_Park" "LH3" 20 "in" 25 20 50 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4975601 152.2161519 2023 7 2022 1 47.5888892279731 44.979175567627
"239" "Lockyer_National_Park" "LH3" 20 "out" NA NA NA "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4975601 152.2161519 2023 7 2022 1 47.5888892279731 44.979175567627
"240" "Lockyer_National_Park" "LH3" 30 "in" 15 30 40 "torulosa" NA NA NA NA NA NA NA NA NA NA NA NA NA NA -27.4974707 152.2161395 2023 7 2022 1 47.5888892279731 44.979175567627
